Year,State,Metric Name,Metric Value,Unit,Rank
2024,New Hampshire,Efficiency Programs - RY Electricity Savings - Residential Sector,19389.003,MWh,39.0
2024,New Jersey,Efficiency Programs - RY Electricity Savings - Residential Sector,218338.30000000002,MWh,11.0
2024,New Mexico,Efficiency Programs - RY Electricity Savings - Residential Sector,91948.07,MWh,23.0
2024,New York,Efficiency Programs - RY Electricity Savings - Residential Sector,574240.942,MWh,5.0
2024,North Carolina,Efficiency Programs - RY Electricity Savings - Residential Sector,618413.513,MWh,4.0
2024,North Dakota,Efficiency Programs - RY Electricity Savings - Residential Sector,57.81,MWh,50.0
2024,Ohio,Efficiency Programs - RY Electricity Savings - Residential Sector,17151.523,MWh,40.0
2024,Oklahoma,Efficiency Programs - RY Electricity Savings - Residential Sector,143180.34600000002,MWh,18.0
2024,Oregon,Efficiency Programs - RY Electricity Savings - Residential Sector,54063.09,MWh,30.0
2024,Pennsylvania,Efficiency Programs - RY Electricity Savings - Residential Sector,307356.80799999996,MWh,9.0
2024,Rhode Island,Efficiency Programs - RY Electricity Savings - Residential Sector,36856.127,MWh,33.0
2024,South Carolina,Efficiency Programs - RY Electricity Savings - Residential Sector,205798.26,MWh,14.0
2024,South Dakota,Efficiency Programs - RY Electricity Savings - Residential Sector,3828.3749999999995,MWh,48.0
2024,Tennessee,Efficiency Programs - RY Electricity Savings - Residential Sector,54440.0,MWh,29.0
2024,Texas,Efficiency Programs - RY Electricity Savings - Residential Sector,400654.904,MWh,7.0
2024,Utah,Efficiency Programs - RY Electricity Savings - Residential Sector,196873.01099999997,MWh,16.0
2024,Vermont,Efficiency Programs - RY Electricity Savings - Residential Sector,20227.175,MWh,38.0
2024,Virginia,Efficiency Programs - RY Electricity Savings - Residential Sector,163381.404,MWh,17.0
2024,Washington,Efficiency Programs - RY Electricity Savings - Residential Sector,208685.723,MWh,13.0
2024,West Virginia,Efficiency Programs - RY Electricity Savings - Residential Sector,1647.3,MWh,49.0
2024,Wisconsin,Efficiency Programs - RY Electricity Savings - Residential Sector,60473.339,MWh,28.0
2024,Wyoming,Efficiency Programs - RY Electricity Savings - Residential Sector,11363.394,MWh,43.0
2024,Alabama,Efficiency Programs - RY Electricity Savings - Commercial Sector,6125.0,MWh,48.0
2024,Arizona,Efficiency Programs - RY Electricity Savings - Commercial Sector,447540.032,MWh,8.0
2024,Arkansas,Efficiency Programs - RY Electricity Savings - Commercial Sector,91400.294,MWh,30.0
2024,California,Efficiency Programs - RY Electricity Savings - Commercial Sector,985978.064,MWh,3.0
2024,Colorado,Efficiency Programs - RY Electricity Savings - Commercial Sector,323216.252,MWh,12.0
2024,Connecticut,Efficiency Programs - RY Electricity Savings - Commercial Sector,110297.742,MWh,25.0
2024,Delaware,Efficiency Programs - RY Electricity Savings - Commercial Sector,14517.395999999999,MWh,46.0
2024,District of Columbia,Efficiency Programs - RY Electricity Savings - Commercial Sector,88264.131,MWh,31.0
2024,Florida,Efficiency Programs - RY Electricity Savings - Commercial Sector,135824.595,MWh,23.0
2024,Georgia,Efficiency Programs - RY Electricity Savings - Commercial Sector,312213.82,MWh,13.0
2024,Hawaii,Efficiency Programs - RY Electricity Savings - Commercial Sector,38356.547000000006,MWh,41.0
2024,Idaho,Efficiency Programs - RY Electricity Savings - Commercial Sector,57725.387,MWh,34.0
2024,Illinois,Efficiency Programs - RY Electricity Savings - Commercial Sector,1170171.651,MWh,1.0
2024,Indiana,Efficiency Programs - RY Electricity Savings - Commercial Sector,362507.355,MWh,10.0
2024,Iowa,Efficiency Programs - RY Electricity Savings - Commercial Sector,165239.521,MWh,18.0
2024,Kansas,Efficiency Programs - RY Electricity Savings - Commercial Sector,7469.493,MWh,47.0
2024,Kentucky,Efficiency Programs - RY Electricity Savings - Commercial Sector,44481.286,MWh,38.0
2024,Louisiana,Efficiency Programs - RY Electricity Savings - Commercial Sector,92377.575,MWh,29.0
2024,Maine,Efficiency Programs - RY Electricity Savings - Commercial Sector,41297.286,MWh,39.0
2024,Maryland,Efficiency Programs - RY Electricity Savings - Commercial Sector,437524.367,MWh,9.0
2024,Massachusetts,Efficiency Programs - RY Electricity Savings - Commercial Sector,295220.991,MWh,15.0
2024,Michigan,Efficiency Programs - RY Electricity Savings - Commercial Sector,1165726.398,MWh,2.0
2024,Minnesota,Efficiency Programs - RY Electricity Savings - Commercial Sector,356460.614,MWh,11.0
2024,Mississippi,Efficiency Programs - RY Electricity Savings - Commercial Sector,57015.42,MWh,35.0
2024,Missouri,Efficiency Programs - RY Electricity Savings - Commercial Sector,183726.998,MWh,17.0
2024,Montana,Efficiency Programs - RY Electricity Savings - Commercial Sector,51636.198,MWh,37.0
2024,Nebraska,Efficiency Programs - RY Electricity Savings - Commercial Sector,15046.802000000001,MWh,45.0
2024,Nevada,Efficiency Programs - RY Electricity Savings - Commercial Sector,165205.0,MWh,19.0
2024,New Hampshire,Efficiency Programs - RY Electricity Savings - Commercial Sector,64072.812,MWh,33.0
2024,New Jersey,Efficiency Programs - RY Electricity Savings - Commercial Sector,718987.929,MWh,5.0
2024,New Mexico,Efficiency Programs - RY Electricity Savings - Commercial Sector,35071.416,MWh,42.0
2024,New York,Efficiency Programs - RY Electricity Savings - Commercial Sector,772311.0889999999,MWh,4.0
2024,North Carolina,Efficiency Programs - RY Electricity Savings - Commercial Sector,260901.623,MWh,16.0
2024,North Dakota,Efficiency Programs - RY Electricity Savings - Commercial Sector,205.4,MWh,49.0
2024,Ohio,Efficiency Programs - RY Electricity Savings - Commercial Sector,52351.028,MWh,36.0
2024,Oklahoma,Efficiency Programs - RY Electricity Savings - Commercial Sector,107397.196,MWh,27.0
2024,Oregon,Efficiency Programs - RY Electricity Savings - Commercial Sector,139984.683,MWh,21.0
2024,Pennsylvania,Efficiency Programs - RY Electricity Savings - Commercial Sector,569237.095,MWh,6.0
2024,Rhode Island,Efficiency Programs - RY Electricity Savings - Commercial Sector,25429.8,MWh,43.0
2024,South Carolina,Efficiency Programs - RY Electricity Savings - Commercial Sector,110235.26199999999,MWh,26.0
2024,South Dakota,Efficiency Programs - RY Electricity Savings - Commercial Sector,19681.15,MWh,44.0
2024,Tennessee,Efficiency Programs - RY Electricity Savings - Commercial Sector,101705.0,MWh,28.0
2024,Texas,Efficiency Programs - RY Electricity Savings - Commercial Sector,479536.86699999997,MWh,7.0
2024,Utah,Efficiency Programs - RY Electricity Savings - Commercial Sector,123525.504,MWh,24.0
2024,Vermont,Efficiency Programs - RY Electricity Savings - Commercial Sector,39943.727,MWh,40.0
2024,Virginia,Efficiency Programs - RY Electricity Savings - Commercial Sector,135881.082,MWh,22.0
2024,Washington,Efficiency Programs - RY Electricity Savings - Commercial Sector,305707.87600000005,MWh,14.0
2024,West Virginia,Efficiency Programs - RY Electricity Savings - Commercial Sector,0.0,MWh,50.0
2024,Wisconsin,Efficiency Programs - RY Electricity Savings - Commercial Sector,148947.979,MWh,20.0
2024,Wyoming,Efficiency Programs - RY Electricity Savings - Commercial Sector,65103.799,MWh,32.0
2024,Alabama,Efficiency Programs - RY Electricity Savings - Industrial Sector,21383.0,MWh,22.0
2024,Arizona,Efficiency Programs - RY Electricity Savings - Industrial Sector,23987.0,MWh,20.0
2024,Arkansas,Efficiency Programs - RY Electricity Savings - Industrial Sector,91024.0,MWh,10.0
2024,California,Efficiency Programs - RY Electricity Savings - Industrial Sector,127775.41100000001,MWh,7.0
2024,Colorado,Efficiency Programs - RY Electricity Savings - Industrial Sector,96974.11,MWh,9.0
2024,Connecticut,Efficiency Programs - RY Electricity Savings - Industrial Sector,29327.056,MWh,17.0
2024,Delaware,Efficiency Programs - RY Electricity Savings - Industrial Sector,186.0,MWh,43.0
2024,District of Columbia,Efficiency Programs - RY Electricity Savings - Industrial Sector,0.0,MWh,50.0
2024,Florida,Efficiency Programs - RY Electricity Savings - Industrial Sector,8150.0,MWh,27.0
2024,Georgia,Efficiency Programs - RY Electricity Savings - Industrial Sector,2528.35,MWh,34.0
2024,Hawaii,Efficiency Programs - RY Electricity Savings - Industrial Sector,446.196,MWh,42.0
2024,Idaho,Efficiency Programs - RY Electricity Savings - Industrial Sector,88826.736,MWh,11.0
2024,Illinois,Efficiency Programs - RY Electricity Savings - Industrial Sector,5243.339999999999,MWh,30.0
2024,Indiana,Efficiency Programs - RY Electricity Savings - Industrial Sector,14390.397,MWh,24.0
2024,Iowa,Efficiency Programs - RY Electricity Savings - Industrial Sector,61802.981,MWh,13.0
2024,Kansas,Efficiency Programs - RY Electricity Savings - Industrial Sector,0.0,MWh,50.0
2024,Kentucky,Efficiency Programs - RY Electricity Savings - Industrial Sector,2063.0,MWh,36.0
2024,Louisiana,Efficiency Programs - RY Electricity Savings - Industrial Sector,1349.78,MWh,38.0
2024,Maine,Efficiency Programs - RY Electricity Savings - Industrial Sector,0.0,MWh,50.0
2024,Maryland,Efficiency Programs - RY Electricity Savings - Industrial Sector,20471.73,MWh,23.0
2024,Massachusetts,Efficiency Programs - RY Electricity Savings - Industrial Sector,54230.051999999996,MWh,16.0
2024,Michigan,Efficiency Programs - RY Electricity Savings - Industrial Sector,136165.08,MWh,4.0
2024,Minnesota,Efficiency Programs - RY Electricity Savings - Industrial Sector,131676.528,MWh,6.0
2024,Mississippi,Efficiency Programs - RY Electricity Savings - Industrial Sector,7068.0,MWh,29.0
2024,Missouri,Efficiency Programs - RY Electricity Savings - Industrial Sector,2459.588,MWh,35.0
2024,Montana,Efficiency Programs - RY Electricity Savings - Industrial Sector,448.539,MWh,41.0
2024,Nebraska,Efficiency Programs - RY Electricity Savings - Industrial Sector,7730.9439999999995,MWh,28.0
2024,Nevada,Efficiency Programs - RY Electricity Savings - Industrial Sector,0.0,MWh,50.0
2024,New Hampshire,Efficiency Programs - RY Electricity Savings - Industrial Sector,3775.491,MWh,32.0
2024,New Jersey,Efficiency Programs - RY Electricity Savings - Industrial Sector,4727.755,MWh,31.0
2024,New Mexico,Efficiency Programs - RY Electricity Savings - Industrial Sector,57812.998999999996,MWh,15.0
2024,New York,Efficiency Programs - RY Electricity Savings - Industrial Sector,116269.0,MWh,8.0
2024,North Carolina,Efficiency Programs - RY Electricity Savings - Industrial Sector,654.967,MWh,39.0
2024,North Dakota,Efficiency Programs - RY Electricity Savings - Industrial Sector,0.0,MWh,50.0
2024,Ohio,Efficiency Programs - RY Electricity Savings - Industrial Sector,27321.120000000003,MWh,18.0
2024,Oklahoma,Efficiency Programs - RY Electricity Savings - Industrial Sector,63829.196,MWh,12.0
2024,Oregon,Efficiency Programs - RY Electricity Savings - Industrial Sector,162461.274,MWh,3.0
2024,Pennsylvania,Efficiency Programs - RY Electricity Savings - Industrial Sector,258400.369,MWh,1.0
2024,Rhode Island,Efficiency Programs - RY Electricity Savings - Industrial Sector,11651.84,MWh,25.0
2024,South Carolina,Efficiency Programs - RY Electricity Savings - Industrial Sector,3669.322,MWh,33.0
2024,South Dakota,Efficiency Programs - RY Electricity Savings - Industrial Sector,1760.112,MWh,37.0
2024,Tennessee,Efficiency Programs - RY Electricity Savings - Industrial Sector,25124.0,MWh,19.0
2024,Texas,Efficiency Programs - RY Electricity Savings - Industrial Sector,11235.938,MWh,26.0
2024,Utah,Efficiency Programs - RY Electricity Savings - Industrial Sector,60331.526,MWh,14.0
2024,Vermont,Efficiency Programs - RY Electricity Savings - Industrial Sector,0.0,MWh,50.0
2024,Virginia,Efficiency Programs - RY Electricity Savings - Industrial Sector,509.346,MWh,40.0
2024,Washington,Efficiency Programs - RY Electricity Savings - Industrial Sector,132451.706,MWh,5.0
2024,West Virginia,Efficiency Programs - RY Electricity Savings - Industrial Sector,0.0,MWh,50.0
2024,Wisconsin,Efficiency Programs - RY Electricity Savings - Industrial Sector,240446.049,MWh,2.0
2024,Wyoming,Efficiency Programs - RY Electricity Savings - Industrial Sector,21946.417,MWh,21.0
2024,Alabama,Efficiency Programs - RY Electricity Savings - Transportation Sector,0.0,$/kWh,1.0
2024,Arizona,Efficiency Programs - RY Electricity Savings - Transportation Sector,0.0,$/kWh,1.0
2024,Arkansas,Efficiency Programs - RY Electricity Savings - Transportation Sector,0.0,$/kWh,1.0
2024,California,Efficiency Programs - RY Electricity Savings - Transportation Sector,0.0,$/kWh,1.0
2024,Colorado,Efficiency Programs - RY Electricity Savings - Transportation Sector,0.0,$/kWh,1.0
2024,Connecticut,Efficiency Programs - RY Electricity Savings - Transportation Sector,0.0,$/kWh,1.0
2024,Delaware,Efficiency Programs - RY Electricity Savings - Transportation Sector,0.0,$/kWh,1.0
2024,District of Columbia,Efficiency Programs - RY Electricity Savings - Transportation Sector,0.0,$/kWh,1.0
2024,Florida,Efficiency Programs - RY Electricity Savings - Transportation Sector,0.0,$/kWh,1.0
2024,Georgia,Efficiency Programs - RY Electricity Savings - Transportation Sector,0.0,$/kWh,1.0
2024,Hawaii,Efficiency Programs - RY Electricity Savings - Transportation Sector,0.0,$/kWh,1.0
2024,Idaho,Efficiency Programs - RY Electricity Savings - Transportation Sector,0.0,$/kWh,1.0
2024,Illinois,Efficiency Programs - RY Electricity Savings - Transportation Sector,0.0,$/kWh,1.0
2024,Indiana,Efficiency Programs - RY Electricity Savings - Transportation Sector,0.0,$/kWh,1.0
2024,Iowa,Efficiency Programs - RY Electricity Savings - Transportation Sector,0.0,$/kWh,1.0
2024,Kansas,Efficiency Programs - RY Electricity Savings - Transportation Sector,0.0,$/kWh,1.0
2024,Kentucky,Efficiency Programs - RY Electricity Savings - Transportation Sector,0.0,$/kWh,1.0
2024,Louisiana,Efficiency Programs - RY Electricity Savings - Transportation Sector,0.0,$/kWh,1.0
2024,Maine,Efficiency Programs - RY Electricity Savings - Transportation Sector,0.0,$/kWh,1.0
2024,Maryland,Efficiency Programs - RY Electricity Savings - Transportation Sector,0.0,$/kWh,1.0
2024,Massachusetts,Efficiency Programs - RY Electricity Savings - Transportation Sector,0.0,$/kWh,1.0
2024,Michigan,Efficiency Programs - RY Electricity Savings - Transportation Sector,0.0,$/kWh,1.0
2024,Minnesota,Efficiency Programs - RY Electricity Savings - Transportation Sector,0.0,$/kWh,1.0
2024,Mississippi,Efficiency Programs - RY Electricity Savings - Transportation Sector,0.0,$/kWh,1.0
2024,Missouri,Efficiency Programs - RY Electricity Savings - Transportation Sector,0.0,$/kWh,1.0
2024,Montana,Efficiency Programs - RY Electricity Savings - Transportation Sector,0.0,$/kWh,1.0
2024,Nebraska,Efficiency Programs - RY Electricity Savings - Transportation Sector,0.0,$/kWh,1.0
2024,Nevada,Efficiency Programs - RY Electricity Savings - Transportation Sector,0.0,$/kWh,1.0
2024,New Hampshire,Efficiency Programs - RY Electricity Savings - Transportation Sector,0.0,$/kWh,1.0
2024,New Jersey,Efficiency Programs - RY Electricity Savings - Transportation Sector,0.0,$/kWh,1.0
2024,New Mexico,Efficiency Programs - RY Electricity Savings - Transportation Sector,0.0,$/kWh,1.0
2024,New York,Efficiency Programs - RY Electricity Savings - Transportation Sector,9.959,$/kWh,50.0
2024,North Carolina,Efficiency Programs - RY Electricity Savings - Transportation Sector,0.0,$/kWh,1.0
2024,North Dakota,Efficiency Programs - RY Electricity Savings - Transportation Sector,0.0,$/kWh,1.0
2024,Ohio,Efficiency Programs - RY Electricity Savings - Transportation Sector,0.0,$/kWh,1.0
2024,Oklahoma,Efficiency Programs - RY Electricity Savings - Transportation Sector,0.0,$/kWh,1.0
2024,Oregon,Efficiency Programs - RY Electricity Savings - Transportation Sector,0.0,$/kWh,1.0
2024,Pennsylvania,Efficiency Programs - RY Electricity Savings - Transportation Sector,0.0,$/kWh,1.0
2024,Rhode Island,Efficiency Programs - RY Electricity Savings - Transportation Sector,0.0,$/kWh,1.0
2024,South Carolina,Efficiency Programs - RY Electricity Savings - Transportation Sector,0.0,$/kWh,1.0
2024,South Dakota,Efficiency Programs - RY Electricity Savings - Transportation Sector,0.0,$/kWh,1.0
2024,Tennessee,Efficiency Programs - RY Electricity Savings - Transportation Sector,0.0,$/kWh,1.0
2024,Texas,Efficiency Programs - RY Electricity Savings - Transportation Sector,0.0,$/kWh,1.0
2024,Utah,Efficiency Programs - RY Electricity Savings - Transportation Sector,0.0,$/kWh,1.0
2024,Vermont,Efficiency Programs - RY Electricity Savings - Transportation Sector,0.0,$/kWh,1.0
2024,Virginia,Efficiency Programs - RY Electricity Savings - Transportation Sector,0.0,$/kWh,1.0
2024,Washington,Efficiency Programs - RY Electricity Savings - Transportation Sector,0.0,$/kWh,1.0
2024,West Virginia,Efficiency Programs - RY Electricity Savings - Transportation Sector,0.0,$/kWh,1.0
2024,Wisconsin,Efficiency Programs - RY Electricity Savings - Transportation Sector,0.0,$/kWh,1.0
2024,Wyoming,Efficiency Programs - RY Electricity Savings - Transportation Sector,0.0,$/kWh,1.0
2024,Alabama,Efficiency Programs - RY Electricity Savings - All Sectors,52976.057,MWh,44.0
2024,Arizona,Efficiency Programs - RY Electricity Savings - All Sectors,1148466.116,MWh,5.0
2024,Arkansas,Efficiency Programs - RY Electricity Savings - All Sectors,321771.824,MWh,21.0
2024,California,Efficiency Programs - RY Electricity Savings - All Sectors,2325508.448,MWh,2.0
2024,Colorado,Efficiency Programs - RY Electricity Savings - All Sectors,527768.214,MWh,14.0
2024,Connecticut,Efficiency Programs - RY Electricity Savings - All Sectors,169692.802,MWh,32.0
2024,Delaware,Efficiency Programs - RY Electricity Savings - All Sectors,19233.105,MWh,48.0
2024,District of Columbia,Efficiency Programs - RY Electricity Savings - All Sectors,94043.167,MWh,36.0
2024,Florida,Efficiency Programs - RY Electricity Savings - All Sectors,345123.993,MWh,20.0
2024,Georgia,Efficiency Programs - RY Electricity Savings - All Sectors,455443.296,MWh,15.0
2024,Hawaii,Efficiency Programs - RY Electricity Savings - All Sectors,62033.509999999995,MWh,40.0
2024,Idaho,Efficiency Programs - RY Electricity Savings - All Sectors,193585.99800000002,MWh,29.0
2024,Illinois,Efficiency Programs - RY Electricity Savings - All Sectors,3569751.098,MWh,1.0
2024,Indiana,Efficiency Programs - RY Electricity Savings - All Sectors,609689.282,MWh,13.0
2024,Iowa,Efficiency Programs - RY Electricity Savings - All Sectors,293194.559,MWh,25.0
2024,Kansas,Efficiency Programs - RY Electricity Savings - All Sectors,19724.547,MWh,47.0
2024,Kentucky,Efficiency Programs - RY Electricity Savings - All Sectors,71883.597,MWh,39.0
2024,Louisiana,Efficiency Programs - RY Electricity Savings - All Sectors,194462.627,MWh,28.0
2024,Maine,Efficiency Programs - RY Electricity Savings - All Sectors,53134.342,MWh,43.0
2024,Maryland,Efficiency Programs - RY Electricity Savings - All Sectors,904711.2139999999,MWh,8.0
2024,Massachusetts,Efficiency Programs - RY Electricity Savings - All Sectors,435314.553,MWh,17.0
2024,Michigan,Efficiency Programs - RY Electricity Savings - All Sectors,1674904.044,MWh,3.0
2024,Minnesota,Efficiency Programs - RY Electricity Savings - All Sectors,697063.469,MWh,11.0
2024,Mississippi,Efficiency Programs - RY Electricity Savings - All Sectors,114369.45,MWh,33.0
2024,Missouri,Efficiency Programs - RY Electricity Savings - All Sectors,272083.16000000003,MWh,26.0
2024,Montana,Efficiency Programs - RY Electricity Savings - All Sectors,61596.132,MWh,41.0
2024,Nebraska,Efficiency Programs - RY Electricity Savings - All Sectors,32389.028000000002,MWh,45.0
2024,Nevada,Efficiency Programs - RY Electricity Savings - All Sectors,230071.997,MWh,27.0
2024,New Hampshire,Efficiency Programs - RY Electricity Savings - All Sectors,87237.306,MWh,37.0
2024,New Jersey,Efficiency Programs - RY Electricity Savings - All Sectors,942053.984,MWh,7.0
2024,New Mexico,Efficiency Programs - RY Electricity Savings - All Sectors,184832.485,MWh,30.0
2024,New York,Efficiency Programs - RY Electricity Savings - All Sectors,1462830.99,MWh,4.0
2024,North Carolina,Efficiency Programs - RY Electricity Savings - All Sectors,879970.1029999999,MWh,10.0
2024,North Dakota,Efficiency Programs - RY Electricity Savings - All Sectors,263.21000000000004,MWh,50.0
2024,Ohio,Efficiency Programs - RY Electricity Savings - All Sectors,96823.671,MWh,35.0
2024,Oklahoma,Efficiency Programs - RY Electricity Savings - All Sectors,314406.738,MWh,23.0
2024,Oregon,Efficiency Programs - RY Electricity Savings - All Sectors,356509.047,MWh,19.0
2024,Pennsylvania,Efficiency Programs - RY Electricity Savings - All Sectors,1134994.2719999999,MWh,6.0
2024,Rhode Island,Efficiency Programs - RY Electricity Savings - All Sectors,73937.767,MWh,38.0
2024,South Carolina,Efficiency Programs - RY Electricity Savings - All Sectors,319702.844,MWh,22.0
2024,South Dakota,Efficiency Programs - RY Electricity Savings - All Sectors,25269.637,MWh,46.0
2024,Tennessee,Efficiency Programs - RY Electricity Savings - All Sectors,181269.0,MWh,31.0
2024,Texas,Efficiency Programs - RY Electricity Savings - All Sectors,891427.709,MWh,9.0
2024,Utah,Efficiency Programs - RY Electricity Savings - All Sectors,380730.041,MWh,18.0
2024,Vermont,Efficiency Programs - RY Electricity Savings - All Sectors,60170.902,MWh,42.0
2024,Virginia,Efficiency Programs - RY Electricity Savings - All Sectors,299771.832,MWh,24.0
2024,Washington,Efficiency Programs - RY Electricity Savings - All Sectors,646845.305,MWh,12.0
2024,West Virginia,Efficiency Programs - RY Electricity Savings - All Sectors,1647.3,MWh,49.0
2024,Wisconsin,Efficiency Programs - RY Electricity Savings - All Sectors,449867.367,MWh,16.0
2024,Wyoming,Efficiency Programs - RY Electricity Savings - All Sectors,98413.61,MWh,34.0
2024,Alabama,Efficiency Programs - IL Electricity Savings - Residential Sector,345035.87,MWh,32.0
2024,Arizona,Efficiency Programs - IL Electricity Savings - Residential Sector,5949908.46,MWh,4.0
2024,Arkansas,Efficiency Programs - IL Electricity Savings - Residential Sector,1969006.304,MWh,11.0
2024,California,Efficiency Programs - IL Electricity Savings - Residential Sector,10883411.775,MWh,2.0
2024,Colorado,Efficiency Programs - IL Electricity Savings - Residential Sector,1650935.812,MWh,14.0
2024,Connecticut,Efficiency Programs - IL Electricity Savings - Residential Sector,370841.253,MWh,31.0
2024,Delaware,Efficiency Programs - IL Electricity Savings - Residential Sector,77439.064,MWh,46.0
2024,District of Columbia,Efficiency Programs - IL Electricity Savings - Residential Sector,58288.561,MWh,47.0
2024,Florida,Efficiency Programs - IL Electricity Savings - Residential Sector,2237011.475,MWh,10.0
2024,Georgia,Efficiency Programs - IL Electricity Savings - Residential Sector,1083435.644,MWh,23.0
2024,Hawaii,Efficiency Programs - IL Electricity Savings - Residential Sector,278232.304,MWh,36.0
2024,Idaho,Efficiency Programs - IL Electricity Savings - Residential Sector,266433.08900000004,MWh,37.0
2024,Illinois,Efficiency Programs - IL Electricity Savings - Residential Sector,36599172.034,MWh,1.0
2024,Indiana,Efficiency Programs - IL Electricity Savings - Residential Sector,1269453.967,MWh,21.0
2024,Iowa,Efficiency Programs - IL Electricity Savings - Residential Sector,341814.386,MWh,33.0
2024,Kansas,Efficiency Programs - IL Electricity Savings - Residential Sector,165102.03399999999,MWh,42.0
2024,Kentucky,Efficiency Programs - IL Electricity Savings - Residential Sector,212707.166,MWh,39.0
2024,Louisiana,Efficiency Programs - IL Electricity Savings - Residential Sector,1364846.199,MWh,18.0
2024,Maine,Efficiency Programs - IL Electricity Savings - Residential Sector,167877.672,MWh,41.0
2024,Maryland,Efficiency Programs - IL Electricity Savings - Residential Sector,1535890.341,MWh,17.0
2024,Massachusetts,Efficiency Programs - IL Electricity Savings - Residential Sector,439781.454,MWh,30.0
2024,Michigan,Efficiency Programs - IL Electricity Savings - Residential Sector,2470561.543,MWh,9.0
2024,Minnesota,Efficiency Programs - IL Electricity Savings - Residential Sector,2536589.839,MWh,8.0
2024,Mississippi,Efficiency Programs - IL Electricity Savings - Residential Sector,467168.06,MWh,28.0
2024,Missouri,Efficiency Programs - IL Electricity Savings - Residential Sector,1185019.247,MWh,22.0
2024,Montana,Efficiency Programs - IL Electricity Savings - Residential Sector,147763.578,MWh,43.0
2024,Nebraska,Efficiency Programs - IL Electricity Savings - Residential Sector,128841.768,MWh,44.0
2024,Nevada,Efficiency Programs - IL Electricity Savings - Residential Sector,464979.0,MWh,29.0
2024,New Hampshire,Efficiency Programs - IL Electricity Savings - Residential Sector,227886.905,MWh,38.0
2024,New Jersey,Efficiency Programs - IL Electricity Savings - Residential Sector,1643045.803,MWh,15.0
2024,New Mexico,Efficiency Programs - IL Electricity Savings - Residential Sector,1032268.706,MWh,25.0
2024,New York,Efficiency Programs - IL Electricity Savings - Residential Sector,5959844.073,MWh,3.0
2024,North Carolina,Efficiency Programs - IL Electricity Savings - Residential Sector,2922788.519,MWh,6.0
2024,North Dakota,Efficiency Programs - IL Electricity Savings - Residential Sector,651.8,MWh,50.0
2024,Ohio,Efficiency Programs - IL Electricity Savings - Residential Sector,311097.36,MWh,34.0
2024,Oklahoma,Efficiency Programs - IL Electricity Savings - Residential Sector,1599680.366,MWh,16.0
2024,Oregon,Efficiency Programs - IL Electricity Savings - Residential Sector,953335.247,MWh,26.0
2024,Pennsylvania,Efficiency Programs - IL Electricity Savings - Residential Sector,2775335.677,MWh,7.0
2024,Rhode Island,Efficiency Programs - IL Electricity Savings - Residential Sector,172927.458,MWh,40.0
2024,South Carolina,Efficiency Programs - IL Electricity Savings - Residential Sector,1055442.045,MWh,24.0
2024,South Dakota,Efficiency Programs - IL Electricity Savings - Residential Sector,80743.052,MWh,45.0
2024,Tennessee,Efficiency Programs - IL Electricity Savings - Residential Sector,739468.0,MWh,27.0
2024,Texas,Efficiency Programs - IL Electricity Savings - Residential Sector,5849330.337,MWh,5.0
2024,Utah,Efficiency Programs - IL Electricity Savings - Residential Sector,1733092.2719999999,MWh,13.0
2024,Vermont,Efficiency Programs - IL Electricity Savings - Residential Sector,293777.018,MWh,35.0
2024,Virginia,Efficiency Programs - IL Electricity Savings - Residential Sector,1331977.617,MWh,19.0
2024,Washington,Efficiency Programs - IL Electricity Savings - Residential Sector,1928030.004,MWh,12.0
2024,West Virginia,Efficiency Programs - IL Electricity Savings - Residential Sector,33364.5,MWh,49.0
2024,Wisconsin,Efficiency Programs - IL Electricity Savings - Residential Sector,1317579.39,MWh,20.0
2024,Wyoming,Efficiency Programs - IL Electricity Savings - Residential Sector,37739.473,MWh,48.0
2024,Alabama,Efficiency Programs - IL Electricity Savings - Commercial Sector,79506.9,MWh,48.0
2024,Arizona,Efficiency Programs - IL Electricity Savings - Commercial Sector,6667518.516,MWh,7.0
2024,Arkansas,Efficiency Programs - IL Electricity Savings - Commercial Sector,1192393.887,MWh,28.0
2024,California,Efficiency Programs - IL Electricity Savings - Commercial Sector,12645489.483,MWh,3.0
2024,Colorado,Efficiency Programs - IL Electricity Savings - Commercial Sector,4712818.793,MWh,11.0
2024,Connecticut,Efficiency Programs - IL Electricity Savings - Commercial Sector,880664.6329999999,MWh,31.0
2024,Delaware,Efficiency Programs - IL Electricity Savings - Commercial Sector,246327.798,MWh,44.0
2024,District of Columbia,Efficiency Programs - IL Electricity Savings - Commercial Sector,1520051.995,MWh,24.0
2024,Florida,Efficiency Programs - IL Electricity Savings - Commercial Sector,1545558.67,MWh,23.0
2024,Georgia,Efficiency Programs - IL Electricity Savings - Commercial Sector,4519981.539999999,MWh,12.0
2024,Hawaii,Efficiency Programs - IL Electricity Savings - Commercial Sector,559946.1209999999,MWh,39.0
2024,Idaho,Efficiency Programs - IL Electricity Savings - Commercial Sector,718741.99,MWh,36.0
2024,Illinois,Efficiency Programs - IL Electricity Savings - Commercial Sector,15925229.215,MWh,1.0
2024,Indiana,Efficiency Programs - IL Electricity Savings - Commercial Sector,4480531.082,MWh,13.0
2024,Iowa,Efficiency Programs - IL Electricity Savings - Commercial Sector,2684282.9979999997,MWh,16.0
2024,Kansas,Efficiency Programs - IL Electricity Savings - Commercial Sector,89617.751,MWh,47.0
