date_time,Dry Bulb Temperature [°C],Relative Humidity [%],Wind Speed [m/s],Wind Direction [Deg],Global Horizontal Radiation [W/m2],Direct Normal Radiation [W/m2],Diffuse Horizontal Radiation [W/m2]
2018-07-10 21:00:00,23.3,46.17,1.5,110.0,4.0,7.0,4.0
2018-07-10 22:00:00,23.3,38.25,4.1,60.0,0.0,0.0,0.0
2018-07-10 23:00:00,23.05,38.18,3.85,55.0,0.0,0.0,0.0
2018-07-11 00:00:00,21.1,43.74,2.1,20.0,0.0,0.0,0.0
2018-07-11 01:00:00,20.0,48.75,2.1,30.0,0.0,0.0,0.0
2018-07-11 02:00:00,19.45,50.48,2.6,25.0,0.0,0.0,0.0
2018-07-11 03:00:00,18.3,54.21,1.5,360.0,0.0,0.0,0.0
2018-07-11 04:00:00,17.2,60.09,2.6,10.0,0.0,0.0,0.0
2018-07-11 05:00:00,17.2,60.09,2.05,25.0,0.0,0.0,0.0
2018-07-11 06:00:00,17.8,57.86,2.6,40.0,13.0,67.0,9.5
2018-07-11 07:00:00,21.1,49.05,2.6,30.0,127.5,379.5,55.5
2018-07-11 08:00:00,21.95,47.54,3.1,35.0,302.0,588.5,88.0
2018-07-11 09:00:00,25.0,43.38,2.6,350.0,489.0,714.0,108.5
2018-07-11 10:00:00,26.7,39.22,3.6,10.0,659.0,777.0,126.5
2018-07-11 11:00:00,26.95,37.91,3.1,10.0,809.5,851.0,123.0
2018-07-11 12:00:00,27.8,34.18,1.5,194.55,906.0,868.5,131.5
2018-07-11 13:00:00,29.4,32.21,1.5,263.08,950.5,867.5,140.5
2018-07-11 14:00:00,29.4,30.47,1.5,249.09,936.5,842.0,154.5
2018-07-11 15:00:00,30.0,28.91,2.1,194.62,873.0,819.0,154.0
2018-07-11 16:00:00,30.0,28.91,4.6,360.0,745.5,730.0,171.5
2018-07-11 17:00:00,30.0,29.5,4.1,345.0,550.5,535.0,195.0
2018-07-11 18:00:00,26.95,42.17,4.1,105.0,350.5,368.0,166.5
2018-07-11 19:00:00,25.6,41.86,3.1,100.0,230.5,391.5,99.5
2018-07-11 20:00:00,25.0,42.53,2.3,95.0,81.5,225.0,49.5
2018-07-11 21:00:00,23.3,44.66,2.1,90.0,4.5,18.0,4.0
2018-07-11 22:00:00,22.8,46.03,2.1,90.0,0.0,0.0,0.0
2018-07-11 23:00:00,22.25,47.62,1.8,85.0,0.0,0.0,0.0
2018-07-12 00:00:00,20.6,50.59,1.5,50.0,0.0,0.0,0.0
2018-07-12 01:00:00,19.4,54.49,1.5,10.0,0.0,0.0,0.0
2018-07-12 02:00:00,18.6,57.36,1.5,160.0,0.0,0.0,0.0
2018-07-12 03:00:00,17.2,62.56,2.1,360.0,0.0,0.0,0.0
2018-07-12 04:00:00,16.7,64.58,1.5,360.0,0.0,0.0,0.0
2018-07-12 05:00:00,16.95,63.57,0.75,360.0,0.0,0.0,0.0
2018-07-12 06:00:00,17.2,65.12,1.5,20.0,12.0,56.5,9.0
2018-07-12 07:00:00,20.0,58.79,1.5,10.0,110.5,289.0,55.0
2018-07-12 08:00:00,21.1,57.0,0.75,10.0,279.5,513.0,92.5
2018-07-12 09:00:00,24.4,55.77,2.1,180.0,496.0,767.5,88.5
2018-07-12 10:00:00,25.6,49.94,2.6,180.0,653.0,784.0,119.0
2018-07-12 11:00:00,26.4,47.69,2.05,180.0,799.5,841.5,121.5
2018-07-12 12:00:00,27.8,39.53,1.5,160.0,863.0,758.5,187.5
2018-07-12 13:00:00,27.8,39.53,4.6,180.0,809.5,488.5,354.5
2018-07-12 14:00:00,28.05,40.39,4.6,165.0,734.0,347.5,411.5
2018-07-12 15:00:00,27.2,43.99,3.6,150.0,546.0,166.5,399.0
2018-07-12 16:00:00,28.3,38.4,2.6,150.0,661.5,533.0,249.0
2018-07-12 17:00:00,27.5,36.71,2.85,145.0,430.0,317.0,217.5
2018-07-12 18:00:00,26.1,37.77,4.1,130.0,308.5,229.0,194.0
2018-07-12 19:00:00,25.0,41.69,2.6,160.0,241.5,457.5,92.5
2018-07-12 20:00:00,24.7,44.08,2.35,165.0,81.5,210.0,48.5
2018-07-12 21:00:00,23.9,46.33,2.1,130.0,4.5,12.0,4.5
2018-07-12 22:00:00,23.3,49.65,1.5,120.0,0.0,0.0,0.0
2018-07-12 23:00:00,23.3,51.51,1.5,120.0,0.0,0.0,0.0
2018-07-13 00:00:00,22.8,57.2,0.0,59.23,0.0,0.0,0.0
2018-07-13 01:00:00,21.7,63.17,0.0,25.38,0.0,0.0,0.0
2018-07-13 02:00:00,21.7,64.42,0.0,0.0,0.0,0.0,0.0
2018-07-13 03:00:00,20.6,70.26,0.0,0.0,0.0,0.0,0.0
2018-07-13 04:00:00,20.6,73.02,0.0,2.31,0.0,0.0,0.0
2018-07-13 05:00:00,20.3,74.4,0.0,14.62,0.0,0.0,0.0
2018-07-13 06:00:00,21.1,73.11,1.5,280.0,9.0,20.0,8.0
2018-07-13 07:00:00,21.7,68.25,2.1,270.0,90.0,143.0,61.5
2018-07-13 08:00:00,22.8,62.86,2.35,225.0,169.0,164.5,116.0
2018-07-13 09:00:00,23.9,55.28,2.1,200.0,299.0,218.0,176.0
2018-07-13 10:00:00,27.8,43.88,2.6,250.0,621.5,705.0,142.0
2018-07-13 11:00:00,28.35,42.52,2.6,230.0,750.0,724.0,165.5
2018-07-13 12:00:00,30.0,38.63,2.6,150.0,878.0,842.5,128.5
2018-07-13 13:00:00,30.6,38.8,3.6,170.0,929.0,861.0,127.0
2018-07-13 14:00:00,31.15,37.62,2.85,170.0,874.0,745.0,184.0
2018-07-13 15:00:00,31.1,36.27,4.1,150.0,863.0,839.5,127.0
2018-07-13 16:00:00,31.7,33.94,5.1,160.0,756.0,812.0,120.0
2018-07-13 17:00:00,31.4,36.56,5.65,160.0,611.0,768.0,109.0
2018-07-13 18:00:00,30.6,38.8,5.1,170.0,439.0,694.5,93.5
2018-07-13 19:00:00,28.9,44.46,4.1,160.0,257.0,565.5,73.0
2018-07-13 20:00:00,28.05,46.78,3.6,170.0,93.0,324.0,43.0
2018-07-13 21:00:00,25.6,55.71,2.1,170.0,4.5,25.0,4.0
2018-07-13 22:00:00,24.4,66.66,2.1,170.0,0.0,0.0,0.0
2018-07-13 23:00:00,24.15,70.13,1.8,190.0,0.0,0.0,0.0
2018-07-14 00:00:00,23.3,78.73,0.0,94.62,0.0,0.0,0.0
2018-07-14 01:00:00,23.3,78.73,1.5,160.0,0.0,0.0,0.0
2018-07-14 02:00:00,23.3,77.52,0.75,160.0,0.0,0.0,0.0
2018-07-14 03:00:00,22.8,70.68,3.1,210.0,0.0,0.0,0.0
2018-07-14 04:00:00,22.2,71.02,0.0,213.85,0.0,0.0,0.0
2018-07-14 05:00:00,22.5,68.46,0.0,80.0,0.0,0.0,0.0
2018-07-14 06:00:00,23.3,63.94,2.1,220.0,8.5,35.5,7.0
2018-07-14 07:00:00,23.9,64.07,2.1,180.0,39.5,3.5,39.0
2018-07-14 08:00:00,24.15,64.13,2.1,175.0,84.0,2.5,83.5
2018-07-14 09:00:00,27.2,56.47,3.1,250.0,254.0,112.5,191.0
2018-07-14 10:00:00,29.4,51.27,4.1,260.0,483.5,282.0,293.5
2018-07-14 11:00:00,30.0,50.48,3.6,280.0,589.0,277.5,365.0
2018-07-14 12:00:00,29.4,51.27,4.6,230.0,282.0,85.5,207.5
2018-07-14 13:00:00,30.0,49.53,5.1,240.0,238.5,11.0,228.5
2018-07-14 14:00:00,30.55,48.91,4.85,255.0,391.5,39.0,355.5
2018-07-14 15:00:00,31.1,51.71,3.1,290.0,339.5,44.0,301.5
2018-07-14 16:00:00,29.4,57.0,3.6,310.0,343.5,58.5,296.5
2018-07-14 17:00:00,29.4,55.96,2.85,330.0,162.5,2.5,160.5
2018-07-14 18:00:00,28.9,54.79,4.1,340.0,144.5,35.0,128.5
2018-07-14 19:00:00,27.8,58.41,4.1,350.0,99.0,17.5,92.5
2018-07-14 20:00:00,27.5,59.46,3.85,335.0,24.0,0.0,24.0
2018-07-14 21:00:00,26.7,60.01,2.6,330.0,1.5,1.0,1.5
2018-07-14 22:00:00,25.6,64.04,0.0,0.0,0.0,0.0,0.0
2018-07-14 23:00:00,25.85,63.1,0.75,350.0,0.0,0.0,0.0
2018-07-15 00:00:00,25.6,66.49,1.5,350.0,0.0,0.0,0.0
2018-07-15 01:00:00,25.6,68.6,0.0,0.0,0.0,0.0,0.0
2018-07-15 02:00:00,25.6,68.6,0.0,0.0,0.0,0.0,0.0
2018-07-15 03:00:00,24.4,73.69,0.0,0.0,0.0,0.0,0.0
2018-07-15 04:00:00,24.4,73.69,1.5,340.0,0.0,0.0,0.0
2018-07-15 05:00:00,24.15,74.81,0.75,340.0,0.0,0.0,0.0
2018-07-15 06:00:00,24.4,76.48,0.0,0.0,11.0,41.5,9.0
2018-07-15 07:00:00,26.1,69.12,0.0,0.0,116.0,322.0,56.5
2018-07-15 08:00:00,26.65,66.96,0.0,0.0,285.5,552.0,88.5
2018-07-15 09:00:00,29.4,57.0,0.0,39.23,467.5,680.5,109.0
2018-07-15 10:00:00,30.0,55.07,1.5,260.0,637.0,755.5,124.5
2018-07-15 11:00:00,30.0,54.06,1.5,235.0,776.5,798.0,137.0
2018-07-15 12:00:00,31.7,49.98,3.1,190.0,859.5,787.0,160.5
2018-07-15 13:00:00,32.2,48.58,2.6,162.73,808.5,582.0,268.0
2018-07-15 14:00:00,32.5,48.66,2.6,200.0,854.5,687.5,219.5
2018-07-15 15:00:00,32.8,48.74,4.1,170.0,797.0,683.5,198.0
2018-07-15 16:00:00,33.9,44.16,2.6,190.0,743.0,763.0,147.0
2018-07-15 17:00:00,33.05,46.37,2.85,190.0,577.0,655.5,151.0
2018-07-15 18:00:00,32.2,51.99,4.6,170.0,374.5,475.5,143.0
2018-07-15 19:00:00,30.6,56.94,3.1,130.0,234.5,430.5,94.0
2018-07-15 20:00:00,30.0,56.97,2.85,105.0,67.0,143.0,44.5
2018-07-15 21:00:00,27.8,64.92,0.0,139.29,2.5,3.0,2.5
2018-07-15 22:00:00,26.3,81.51,3.27,160.0,0.0,0.0,0.0
2018-07-15 23:00:00,25.85,79.13,2.1,125.0,0.0,0.0,0.0
2018-07-16 00:00:00,25.6,81.51,2.1,170.0,0.0,0.0,0.0
2018-07-16 01:00:00,25.6,79.06,2.1,160.0,0.0,0.0,0.0
2018-07-16 02:00:00,25.3,77.82,2.35,180.0,0.0,0.0,0.0
2018-07-16 03:00:00,23.9,78.81,2.1,180.0,0.0,0.0,0.0
2018-07-16 04:00:00,23.9,78.81,3.1,200.0,0.0,0.0,0.0
2018-07-16 05:00:00,23.6,80.27,3.35,200.0,0.0,0.0,0.0
2018-07-16 06:00:00,23.3,81.72,3.1,210.0,8.5,30.0,7.0
2018-07-16 07:00:00,23.3,81.72,4.6,230.0,112.5,307.0,56.5
2018-07-16 08:00:00,24.7,77.85,3.85,250.0,205.0,238.0,126.0
2018-07-16 09:00:00,27.2,69.34,4.1,250.0,389.5,409.0,172.0
2018-07-16 10:00:00,28.9,67.17,3.1,230.0,628.0,732.5,132.0
2018-07-16 11:00:00,29.45,64.16,3.1,230.0,759.0,762.5,149.0
2018-07-16 12:00:00,32.2,53.94,3.1,248.33,717.0,511.0,267.0
2018-07-16 13:00:00,32.2,53.94,4.1,200.0,689.0,312.5,398.5
2018-07-16 14:00:00,30.17,59.55,6.0,176.67,543.5,130.0,423.5
2018-07-16 15:00:00,28.05,66.72,4.9,255.0,225.5,82.5,152.0
2018-07-16 16:00:00,27.5,60.26,3.6,205.0,343.0,103.5,263.5
2018-07-16 17:00:00,28.05,60.51,3.1,275.0,287.5,50.5,254.5
2018-07-16 18:00:00,30.0,58.94,3.1,90.77,269.5,210.5,167.5
2018-07-16 19:00:00,27.8,62.55,1.5,350.0,142.0,160.5,91.0
2018-07-16 20:00:00,26.95,64.57,1.8,330.0,10.5,5.0,10.0
2018-07-16 21:00:00,25.6,71.2,2.6,310.0,1.0,1.0,1.0
2018-07-16 22:00:00,23.7,78.73,3.1,275.0,0.0,0.0,0.0
2018-07-16 23:00:00,23.7,78.77,2.23,213.33,0.0,0.0,0.0
2018-07-17 00:00:00,23.3,81.72,3.1,290.0,0.0,0.0,0.0
2018-07-17 01:00:00,22.2,71.02,4.6,330.0,0.0,0.0,0.0
2018-07-17 02:00:00,21.65,67.23,4.1,330.0,0.0,0.0,0.0
2018-07-17 03:00:00,20.0,67.91,3.1,330.0,0.0,0.0,0.0
2018-07-17 04:00:00,18.9,72.72,3.6,330.0,0.0,0.0,0.0
2018-07-17 05:00:00,18.9,71.32,3.1,335.0,0.0,0.0,0.0
2018-07-17 06:00:00,18.9,72.72,0.0,197.69,11.0,77.5,8.0
2018-07-17 07:00:00,21.1,65.54,2.1,10.0,125.5,470.0,42.0
2018-07-17 08:00:00,21.95,61.37,2.85,185.0,303.0,684.5,62.0
2018-07-17 09:00:00,24.4,49.95,2.6,10.0,490.5,791.0,77.0
2018-07-17 10:00:00,26.1,45.14,1.5,10.0,663.0,850.0,89.0
2018-07-17 11:00:00,26.65,45.29,2.05,155.0,770.5,796.5,136.5
2018-07-17 12:00:00,28.3,41.26,3.6,330.0,816.5,684.0,210.5
2018-07-17 13:00:00,27.2,38.09,5.1,300.0,819.5,602.0,261.5
2018-07-17 14:00:00,27.75,36.9,6.4,305.0,854.5,685.5,222.0
2018-07-17 15:00:00,28.3,35.72,7.2,310.0,891.0,898.0,107.0
2018-07-17 16:00:00,27.8,34.18,6.2,350.0,779.0,866.5,103.5
2018-07-17 17:00:00,27.5,34.1,5.15,335.0,614.0,772.5,110.5
2018-07-17 18:00:00,27.2,35.4,5.1,360.0,438.0,701.0,92.0
2018-07-17 19:00:00,26.1,34.86,6.7,340.0,260.0,599.5,69.0
2018-07-17 20:00:00,25.25,37.5,4.9,340.0,95.5,389.0,38.5
2018-07-17 21:00:00,23.3,44.66,3.1,360.0,4.5,33.0,4.0
2018-07-17 22:00:00,22.2,57.05,2.1,70.0,0.0,0.0,0.0
2018-07-17 23:00:00,21.65,59.03,2.35,65.0,0.0,0.0,0.0
2018-07-18 00:00:00,20.0,60.76,3.1,50.0,0.0,0.0,0.0
2018-07-18 01:00:00,18.3,65.36,3.1,20.0,0.0,0.0,0.0
2018-07-18 02:00:00,18.05,67.54,2.85,20.0,0.0,0.0,0.0
2018-07-18 03:00:00,17.2,75.32,2.6,10.0,0.0,0.0,0.0
2018-07-18 04:00:00,16.7,77.75,2.1,350.0,0.0,0.0,0.0
2018-07-18 05:00:00,16.4,79.26,2.35,355.0,0.0,0.0,0.0
2018-07-18 06:00:00,17.2,75.32,2.6,10.0,10.5,70.5,8.0
2018-07-18 07:00:00,18.9,67.68,3.1,10.0,124.0,452.5,44.5
2018-07-18 08:00:00,19.75,65.3,3.1,10.0,304.0,673.5,68.0
2018-07-18 09:00:00,22.2,57.05,2.6,360.0,495.5,787.5,85.5
2018-07-18 10:00:00,24.4,48.34,4.1,350.0,670.5,851.0,97.5
2018-07-18 11:00:00,24.7,45.01,3.1,200.0,815.5,890.0,105.5
2018-07-18 12:00:00,26.1,40.64,2.1,70.0,906.0,883.0,126.0
2018-07-18 13:00:00,26.7,36.46,1.5,159.17,841.0,620.5,266.0
2018-07-18 14:00:00,26.95,35.93,1.8,189.09,890.0,740.5,208.0
2018-07-18 15:00:00,27.8,35.34,1.5,92.31,897.5,898.5,114.5
2018-07-18 16:00:00,28.3,34.32,2.6,103.08,785.5,871.0,108.0
2018-07-18 17:00:00,27.75,38.32,3.1,150.0,634.0,823.5,100.5
2018-07-18 18:00:00,26.1,45.14,4.6,160.0,451.0,736.5,90.0
2018-07-18 19:00:00,25.0,48.19,2.6,140.0,264.0,612.5,69.5
2018-07-18 20:00:00,24.15,49.92,2.35,145.0,86.5,299.5,40.5
2018-07-18 21:00:00,22.8,55.0,1.5,119.23,4.0,26.0,4.0
2018-07-18 22:00:00,21.7,58.81,1.5,120.0,0.0,0.0,0.0
2018-07-18 23:00:00,21.4,59.92,1.5,125.0,0.0,0.0,0.0
2018-07-19 00:00:00,21.1,61.02,2.1,70.0,0.0,0.0,0.0
2018-07-19 01:00:00,20.0,65.3,1.5,100.0,0.0,0.0,0.0
2018-07-19 02:00:00,19.45,67.62,1.5,55.0,0.0,0.0,0.0
2018-07-19 03:00:00,18.3,70.27,0.0,56.92,0.0,0.0,0.0
2018-07-19 04:00:00,17.8,69.71,0.0,0.0,0.0,0.0,0.0
2018-07-19 05:00:00,17.8,68.58,0.0,0.0,0.0,0.0,0.0
2018-07-19 06:00:00,17.2,72.41,2.1,20.0,9.5,56.0,7.5
2018-07-19 07:00:00,20.0,63.2,0.0,0.0,114.5,372.0,49.0
2018-07-19 08:00:00,21.1,62.24,1.3,180.0,295.0,629.0,76.5
2018-07-19 09:00:00,25.0,53.8,4.1,160.0,473.5,711.0,102.5
2018-07-19 10:00:00,25.6,46.5,5.7,170.0,643.5,769.5,127.0
2018-07-19 11:00:00,26.15,44.33,4.65,155.0,797.5,841.0,127.5
2018-07-19 12:00:00,27.2,40.95,4.6,130.0,897.5,863.5,135.5
2018-07-19 13:00:00,27.2,42.31,4.6,150.0,841.0,594.5,291.5
2018-07-19 14:00:00,27.2,40.84,3.35,150.0,818.0,534.0,327.0
2018-07-19 15:00:00,27.2,39.36,4.6,160.0,874.0,827.5,154.0
2018-07-19 16:00:00,27.2,39.36,3.6,160.0,777.0,839.5,124.5
2018-07-19 17:00:00,27.5,37.35,3.6,140.0,625.0,790.5,114.0
2018-07-19 18:00:00,27.2,31.58,2.6,150.0,440.5,691.0,103.0
2018-07-19 19:00:00,26.7,37.69,2.6,150.0,261.0,596.0,72.5
2018-07-19 20:00:00,25.85,42.17,2.6,135.0,91.0,344.0,41.5
2018-07-19 21:00:00,23.3,55.49,3.1,110.0,4.0,24.0,4.0
2018-07-19 22:00:00,22.2,61.27,3.6,110.0,0.0,0.0,0.0
2018-07-19 23:00:00,21.95,63.47,3.35,110.0,0.0,0.0,0.0
2018-07-20 00:00:00,21.1,70.81,2.6,110.0,0.0,0.0,0.0
2018-07-20 01:00:00,21.1,73.11,1.5,100.0,0.0,0.0,0.0
2018-07-20 02:00:00,20.85,75.72,2.05,100.0,0.0,0.0,0.0
2018-07-20 03:00:00,20.6,78.33,2.6,90.0,0.0,0.0,0.0
2018-07-20 04:00:00,20.6,80.86,2.1,90.0,0.0,0.0,0.0
2018-07-20 05:00:00,20.6,80.86,1.05,90.0,0.0,0.0,0.0
2018-07-20 06:00:00,21.7,75.58,2.6,100.0,5.0,6.0,5.0
2018-07-20 07:00:00,22.8,70.68,3.1,120.0,66.5,65.5,54.5
2018-07-20 08:00:00,23.6,69.73,3.85,145.0,158.0,85.0,128.5
2018-07-20 09:00:00,26.7,60.01,5.7,180.0,378.5,378.5,178.5
2018-07-20 10:00:00,27.2,52.67,5.7,200.0,491.0,361.0,254.5
2018-07-20 11:00:00,26.4,56.21,5.95,200.0,312.0,48.0,275.0
2018-07-20 12:00:00,23.3,76.31,5.7,200.0,123.5,2.5,121.0
2018-07-20 13:00:00,22.8,81.15,2.6,140.0,164.5,5.0,159.5
2018-07-20 14:00:00,22.8,79.9,3.85,140.0,279.0,18.0,262.5
2018-07-20 15:00:00,26.1,66.59,7.2,140.0,645.5,342.5,350.5
2018-07-20 16:00:00,26.7,60.01,7.7,150.0,636.5,453.5,287.5
2018-07-20 17:00:00,26.15,63.25,6.4,155.0,480.5,361.0,242.5
2018-07-20 18:00:00,25.6,57.88,7.2,190.0,267.0,161.0,186.0
2018-07-20 19:00:00,24.4,57.96,5.7,170.0,26.0,1.0,25.5
2018-07-20 20:00:00,23.9,59.73,3.1,160.0,8.0,0.0,8.0
2018-07-20 21:00:00,23.3,61.93,4.1,160.0,0.5,0.0,0.5
2018-07-20 22:00:00,23.3,66.43,3.1,150.0,0.0,0.0,0.0
2018-07-20 23:00:00,23.05,66.17,3.85,155.0,0.0,0.0,0.0
2018-07-21 00:00:00,22.8,65.9,5.7,160.0,0.0,0.0,0.0
2018-07-21 01:00:00,21.7,70.47,4.6,175.0,0.0,0.0,0.0
2018-07-21 02:00:00,21.13,74.4,4.1,156.67,0.0,0.0,0.0
2018-07-21 03:00:00,20.6,80.86,3.6,155.0,0.0,0.0,0.0
2018-07-21 04:00:00,20.6,80.86,2.35,160.0,0.0,0.0,0.0
2018-07-21 05:00:00,20.15,84.01,2.08,155.0,0.0,0.0,0.0
2018-07-21 06:00:00,20.0,87.16,2.2,150.0,2.5,3.5,2.5
2018-07-21 07:00:00,20.0,87.16,2.6,157.5,23.0,0.0,23.0
2018-07-21 08:00:00,20.0,88.55,3.1,145.0,38.0,0.0,38.0
2018-07-21 09:00:00,20.8,86.66,2.6,160.0,53.0,0.0,53.0
2018-07-21 10:00:00,21.1,87.26,3.35,165.0,94.5,0.0,94.5
2018-07-21 11:00:00,21.07,87.26,3.77,163.33,126.5,0.0,126.5
2018-07-21 12:00:00,21.7,84.11,3.6,155.0,179.5,6.5,173.5
2018-07-21 13:00:00,21.1,87.26,2.1,140.0,153.0,4.0,149.0
2018-07-21 14:00:00,21.07,87.26,1.9,130.0,174.0,6.5,168.0
2018-07-21 15:00:00,21.7,81.0,1.5,100.0,150.0,4.5,146.0
2018-07-21 16:00:00,21.7,84.11,2.1,80.0,144.0,4.0,140.5
2018-07-21 17:00:00,21.95,82.84,2.35,80.0,79.0,0.5,78.5
2018-07-21 18:00:00,22.1,78.57,3.85,70.0,97.0,5.0,94.5
2018-07-21 19:00:00,22.8,75.75,2.6,90.0,40.5,0.0,40.5
2018-07-21 20:00:00,22.8,75.75,2.6,80.0,13.0,0.0,13.0
2018-07-21 21:00:00,22.2,76.14,3.1,60.0,0.5,0.0,0.5
2018-07-21 22:00:00,22.2,76.14,2.1,40.0,0.0,0.0,0.0
2018-07-21 23:00:00,22.2,78.86,2.35,40.0,0.0,0.0,0.0
2018-07-22 00:00:00,21.95,81.58,3.1,55.0,0.0,0.0,0.0
2018-07-22 01:00:00,22.2,81.58,3.35,65.0,0.0,0.0,0.0
2018-07-22 02:00:00,21.95,81.29,2.85,70.0,0.0,0.0,0.0
2018-07-22 03:00:00,21.1,84.04,2.6,50.0,0.0,0.0,0.0
2018-07-22 04:00:00,21.4,78.5,2.6,55.0,0.0,0.0,0.0
2018-07-22 05:00:00,21.7,77.04,2.43,63.33,0.0,0.0,0.0
2018-07-22 06:00:00,21.4,78.41,1.05,20.0,2.5,0.0,2.5
2018-07-22 07:00:00,21.1,78.41,3.6,60.0,31.0,2.5,30.5
2018-07-22 08:00:00,21.1,77.18,4.97,40.0,74.0,11.0,71.0
2018-07-22 09:00:00,21.1,70.81,6.2,50.0,173.5,17.0,164.5
2018-07-22 10:00:00,20.0,78.24,6.2,30.0,224.5,15.5,214.5
2018-07-22 11:00:00,19.55,79.73,6.32,42.5,276.0,17.0,262.5
2018-07-22 12:00:00,18.85,75.68,5.9,35.0,372.5,40.0,337.0
2018-07-22 13:00:00,21.7,61.16,7.2,30.0,600.5,162.5,451.0
2018-07-22 14:00:00,21.95,58.18,5.65,30.0,547.0,123.5,434.0
2018-07-22 15:00:00,21.1,63.45,4.6,10.0,420.5,106.5,326.5
2018-07-22 16:00:00,21.7,58.81,5.7,360.0,271.5,17.5,258.0
2018-07-22 17:00:00,20.85,63.36,5.15,190.0,177.0,12.5,169.0
2018-07-22 18:00:00,18.6,72.72,3.35,320.0,65.0,0.5,65.0
2018-07-22 19:00:00,19.15,70.48,2.6,345.0,155.5,192.5,99.5
2018-07-22 20:00:00,19.15,69.08,3.35,355.0,62.5,125.5,43.0
2018-07-22 21:00:00,18.9,67.68,1.5,20.0,2.0,5.0,2.0
2018-07-22 22:00:00,18.9,69.93,1.5,50.0,0.0,0.0,0.0
2018-07-22 23:00:00,19.15,70.21,2.05,35.0,0.0,0.0,0.0
2018-07-23 00:00:00,19.15,72.72,0.75,350.0,0.0,0.0,0.0
2018-07-23 01:00:00,18.3,77.99,0.0,90.0,0.0,0.0,0.0
2018-07-23 02:00:00,18.35,77.91,0.0,216.15,0.0,0.0,0.0
2018-07-23 03:00:00,17.8,80.48,0.0,133.57,0.0,0.0,0.0
2018-07-23 04:00:00,16.7,83.53,0.0,76.15,0.0,0.0,0.0
2018-07-23 05:00:00,16.4,85.16,0.0,105.0,0.0,0.0,0.0
2018-07-23 06:00:00,16.7,83.53,0.0,29.23,6.5,26.0,6.0
2018-07-23 07:00:00,17.8,80.48,0.0,43.08,96.0,267.0,52.0
2018-07-23 08:00:00,18.6,76.64,0.75,170.0,164.5,102.0,128.5
2018-07-23 09:00:00,21.1,65.54,1.5,143.85,222.5,64.5,190.0
2018-07-23 10:00:00,23.3,59.58,0.0,66.92,489.0,361.5,243.0
2018-07-23 11:00:00,23.13,60.75,0.7,53.08,437.0,114.0,348.5
2018-07-23 12:00:00,21.1,75.96,2.6,130.0,175.0,7.0,169.0
2018-07-23 13:00:00,23.3,66.43,2.1,110.83,229.0,10.0,220.0
2018-07-23 14:00:00,23.9,65.31,1.9,210.0,389.0,46.5,346.5
2018-07-23 15:00:00,25.85,60.24,1.3,190.0,527.5,135.0,410.5
2018-07-23 16:00:00,26.7,60.01,2.1,140.0,484.0,194.0,335.5
2018-07-23 17:00:00,26.13,61.03,1.57,185.0,421.5,258.0,257.5
2018-07-23 18:00:00,25.6,62.06,2.1,167.14,320.0,335.5,164.0
2018-07-23 19:00:00,25.6,64.04,2.6,170.0,227.5,424.0,96.0
2018-07-23 20:00:00,25.0,66.41,2.6,180.0,70.5,170.5,45.5
2018-07-23 21:00:00,23.3,73.5,2.6,170.0,1.5,2.0,1.5
2018-07-23 22:00:00,22.8,75.75,1.5,170.0,0.0,0.0,0.0
2018-07-23 23:00:00,22.8,75.75,1.5,175.0,0.0,0.0,0.0
2018-07-24 00:00:00,22.2,81.58,2.1,180.0,0.0,0.0,0.0
2018-07-24 01:00:00,22.2,78.57,1.5,190.0,0.0,0.0,0.0
2018-07-24 02:00:00,21.7,81.0,3.1,230.0,0.0,0.0,0.0
2018-07-24 03:00:00,21.7,81.0,2.1,230.0,0.0,0.0,0.0
2018-07-24 04:00:00,21.1,84.04,1.5,180.0,0.0,0.0,0.0
2018-07-24 05:00:00,21.1,84.04,1.5,185.0,0.0,0.0,0.0
2018-07-24 06:00:00,21.1,84.04,1.5,170.0,5.5,21.5,5.0
2018-07-24 07:00:00,22.2,78.57,0.0,0.0,97.5,272.0,52.5
2018-07-24 08:00:00,23.6,72.47,1.3,250.0,208.0,279.5,116.5
2018-07-24 09:00:00,25.0,68.91,2.6,260.0,214.0,60.5,184.0
2018-07-24 10:00:00,25.0,61.92,3.6,250.0,335.0,92.5,273.0
2018-07-24 11:00:00,25.85,60.03,2.55,250.0,394.5,70.5,338.0
2018-07-24 12:00:00,26.7,55.99,1.5,225.38,567.0,162.0,425.0
2018-07-24 13:00:00,26.1,60.24,5.1,290.0,490.0,158.0,345.5
2018-07-24 14:00:00,26.95,58.25,3.3,290.0,407.0,205.5,220.5
2018-07-24 15:00:00,29.4,49.68,4.6,250.0,721.0,526.0,263.5
2018-07-24 16:00:00,27.8,54.52,4.1,280.0,386.5,232.0,203.0
2018-07-24 17:00:00,28.35,52.83,3.35,280.0,223.5,46.0,195.5
2018-07-24 18:00:00,27.8,52.49,3.1,260.0,297.5,224.5,188.0
2018-07-24 19:00:00,27.2,54.36,3.6,350.0,90.5,28.0,80.5
2018-07-24 20:00:00,25.6,62.06,2.6,340.0,30.0,16.0,28.5
2018-07-24 21:00:00,25.0,64.31,2.1,350.0,1.5,7.5,1.5
2018-07-24 22:00:00,24.4,66.66,1.5,310.0,0.0,0.0,0.0
